dataset,attack,attack_label,fpr,mean_tpr,std_tpr_across_models,mean_auc,std_auc_across_models,n_models,n_seed_curves
locations,rmia,RMIA,0.61,0.9737225401743342,0.03914520147542572,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6125,0.9743742274366299,0.03791541094303803,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.615,0.9747412367403787,0.03736184397498643,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6175,0.9750700848748236,0.03678946656465828,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.62,0.9754537747743677,0.03620407246936756,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6225,0.9758701382308539,0.03557252605422258,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.625,0.9762393245729829,0.034932235316730516,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6275000000000001,0.9766253505140207,0.034232781315356536,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.63,0.9772118880469505,0.033317598095996756,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6325000000000001,0.9776297284748533,0.032563453035859266,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.635,0.9780875552522101,0.03176209850485564,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6375000000000001,0.9784888439287571,0.031104514643879345,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.64,0.97888121424857,0.030489084457834117,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6425,0.9795139479329174,0.029383988454512927,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.645,0.9800667906359112,0.028484379536607804,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6475,0.9804967141185648,0.027850382752400774,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.65,0.9808422479756334,0.027328567775424528,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6525,0.9813470349528267,0.02656584337711296,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.655,0.9818353679147166,0.02579396423351693,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6575,0.9822184196686049,0.02524499723469299,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.66,0.9825582588758096,0.024761772002703682,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6625,0.9828770291152555,0.024229505177872986,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.665,0.9833737764737863,0.023492189417593883,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6675,0.9839455043315369,0.02272460630031669,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.67,0.9843878120124805,0.02212552283244244,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6725,0.9847986259336737,0.02158566976525347,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.675,0.985101324280244,0.021129585019385513,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6775,0.9853999030870326,0.020669854081643405,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.68,0.9856686522006336,0.020260830571084663,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6825,0.9859375536060404,0.019849203053971896,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.685,0.9862668006395581,0.019393781746288277,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6875,0.9866496910688116,0.018896490623680165,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6900000000000001,0.9869767312640557,0.018443761335928708,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6925,0.9872421133273903,0.01805773112627945,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6950000000000001,0.9875739125993611,0.01757950127310521,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.6975,0.9878774979570613,0.017162349681403646,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7000000000000001,0.988134053933586,0.016825309948578362,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7025,0.9884191790171607,0.01646098395255169,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.705,0.9886558446623579,0.016165339000814734,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7075,0.9889103056979422,0.015819649008893,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.71,0.9894079266027784,0.015067749113642856,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7125,0.989643978437709,0.014737396590988381,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.715,0.9898232551444915,0.014503738361077845,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7175,0.9900071145345815,0.01426312746548414,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.72,0.9902629225169007,0.013967474358464925,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7225,0.9906054439677587,0.013550467977349474,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.725,0.9908273979768716,0.01329373360081062,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7275,0.99112733390288,0.012955238927896233,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.73,0.9913810204789145,0.012645965500980945,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7325,0.9916192364361243,0.012344682910731467,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.735,0.9918321524527648,0.012089666867354118,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7375,0.9919832293291732,0.011923462412271824,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.74,0.9921321372854914,0.011740063409847176,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7425,0.992314352574103,0.011530007067225345,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.745,0.9927112909516381,0.010993794664732132,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7475,0.9930977942451031,0.01040324115952351,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.75,0.9933371793205062,0.010023653677749158,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7525000000000001,0.9934745021884209,0.009792672927760157,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.755,0.9935212439330907,0.009736370980159307,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7575000000000001,0.9936757047365228,0.009524331331160664,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.76,0.9938684780724563,0.009347573010047627,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7625000000000001,0.9940105791731669,0.009139591056215214,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.765,0.9942183762350495,0.008773591497147728,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7675000000000001,0.9944477834113364,0.008613124786647929,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.77,0.9945963208528341,0.008538932254630812,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7725,0.994660663676547,0.008474785180606046,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.775,0.9947928042121685,0.008267526861880682,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7775,0.9949103939157566,0.008134312686385854,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.78,0.9950608424336973,0.007970163755090348,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7825,0.9951798166926676,0.007891265404746379,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.785,0.995225585023401,0.007848572173899348,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7875,0.9952978500390015,0.0077782469306573,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.79,0.9953897819007997,0.007687720239172579,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7925,0.9954677490373425,0.0075937701015264935,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.795,0.9956664585035782,0.007413385789272794,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.7975,0.9958101084460045,0.007188628949468846,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8,0.9959915063269197,0.006950707137157849,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8025,0.9961301677067081,0.006737261920264849,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.805,0.9962657956318252,0.006532032773908815,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8075,0.9963816140145605,0.006426591411862043,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.81,0.9965139755590222,0.006245493091698188,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8125,0.9966519598283932,0.006040024981601434,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8150000000000001,0.9967680382215288,0.0058305116625301965,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8175,0.9969564645085803,0.00549311650832281,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8200000000000001,0.9971225763316246,0.005200843001972753,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8225,0.9971651576777356,0.005123844698097679,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8250000000000001,0.997205398930243,0.005021590209208021,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8275,0.9973355777802541,0.004761755982962963,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8300000000000001,0.9974341653666146,0.004677048031239133,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8325,0.997558131825273,0.004518737984416569,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.835,0.9976375455018202,0.004493801497016052,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8375,0.9977297841913677,0.00429396482957697,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.84,0.9977867914716588,0.004169960390237619,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8425,0.9978691822672907,0.003977979206357979,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.845,0.9979613234529381,0.0037624842260377167,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8475,0.9980253022620905,0.0036501384199102626,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.85,0.998076248049922,0.003571119140142374,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8525,0.9980913026521061,0.003576348100695893,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.855,0.9981038221528862,0.003564242805087638,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8575,0.9981927522100884,0.003372347324720908,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.86,0.9983114924596984,0.0031872075913267277,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8625,0.9983889105564223,0.0030494378430575547,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.865,0.9985414066562662,0.002784567661977464,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8675,0.998653936990813,0.0026077383367159365,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.87,0.9987100017334026,0.002461259825472699,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8725,0.9988640903969492,0.0022612267770067388,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.875,0.9989204151499393,0.002147315728084512,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8775000000000001,0.9989744323106258,0.002002358079393771,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.88,0.9990675160339747,0.0018364739170094488,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8825000000000001,0.9990975905702895,0.0017786883463747657,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.885,0.9991633081989947,0.0017129679518606972,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8875000000000001,0.9991806963945224,0.0016860708908764833,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.89,0.9992562359161032,0.0015833108527963443,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8925000000000001,0.9993380644392442,0.001421855890377499,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.895,0.9994429797191888,0.001156808451144766,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.8975,0.9994539781591264,0.0011280633594690018,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9,0.9994955798231929,0.0010205892027671166,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9025,0.9995790431617265,0.000813521074575508,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.905,0.9996165496619865,0.0007262553310258241,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9075,0.9996269825793032,0.0007029020653946004,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.91,0.9996374154966199,0.0006800274652162183,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9125,0.9996478484139366,0.0006576814772977455,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.915,0.9996601404056162,0.0006321080185184266,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9175,0.9996730011700469,0.0006064102893655364,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.92,0.9997011700468018,0.0005547834533372374,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9225,0.999728953086695,0.0005078104676120087,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.925,0.9997609065076889,0.0004496685594947218,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9275,0.9997854983842211,0.00040237219993625913,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.93,0.9997999888566972,0.00037722364589075087,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9325,0.9998114859594384,0.0003559127642572974,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.935,0.9998230109204368,0.00033077661177730635,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9375,0.9998605694227769,0.00026059638855818724,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9400000000000001,0.9998692667706708,0.00024802864368326936,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9425,0.9998755265210608,0.00024013853387719656,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9450000000000001,0.9998817862714509,0.00023332761177608988,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9475,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9500000000000001,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9525,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9550000000000001,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9575,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.96,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9625,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.965,0.9998829953198127,0.0002321447142411337,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9675,0.9998882605304211,0.00022752159113302703,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.97,0.9999219968798752,0.00022062614077583681,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9725,0.9999219968798752,0.00022062614077583681,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.975,0.9999219968798752,0.00022062614077583681,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9775,0.9999274083463339,0.00020532020225954735,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.98,0.9999656786271451,9.707550194133679e-05,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9825,0.9999977086583464,6.480892885287384e-06,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.985,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9875,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.99,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9925,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.995,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,0.9975,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,rmia,RMIA,1.0,1.0,0.0,0.8488418602164647,0.08059686460465387,8,40
locations,lira,LiRA,0.0,0.0,0.0,0.7020524115357138,0.04776438686170644,8,40
locations,lira,LiRA,0.0025,0.004550677073622833,0.00045424631982438383,0.7020524115357138,0.04776438686170644,8,40
locations,lira,LiRA,0.005,0.009101354147245666,0.0009084926396487677,0.7020524115357138,0.04776438686170644,8,40
locations,lira,LiRA,0.0075,0.013652031220868497,0.0013627389594731514,0.7020524115357138,0.04776438686170644,8,40
locations,lira,LiRA,0.01,0.018202708294491332,0.0018169852792975353,0.7020524115357138,0.04776438686170644,8,40
locations,lira,LiRA,0.0125,0.022753385368114165,0.00227123159912192,0.7020524115357138,0.04776438686170644,8,40
