dataset,model,attack,attack_label,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,attack_p,Attack-P,0.8375,0.9910569422776911,0.006676495501088361,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.84,0.9913949147439581,0.0067099296634428275,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8425,0.9916722856282674,0.006688467687238331,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.845,0.9918353559405535,0.006511585845316345,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8475,0.9920620247967815,0.006364262638799544,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.85,0.9922450119057394,0.006318695545888729,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8525,0.9926962257437666,0.005725950766568777,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.855,0.9928895092645812,0.005809848282510403,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8575,0.9931095738566385,0.005929337812077997,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.86,0.9933675999671566,0.0061026654592007895,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8625,0.993620165859266,0.006165755514933934,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.865,0.993827935673818,0.006135431730083969,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8675,0.994319302546538,0.005799836225953231,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.87,0.994785379986628,0.005492082245358632,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8725,0.9950717628705148,0.005082525526933135,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.875,0.9952863828838868,0.0046200380989562225,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8775000000000001,0.9960283931357254,0.0032201170163858026,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.88,0.9961285491419657,0.003216791476194223,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8825000000000001,0.9962287051482059,0.0032290328984502744,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.885,0.9964992199687988,0.0033378336268963366,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8875000000000001,0.9970748829953198,0.0036540944392735794,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.89,0.9973697347893916,0.0033342953546818617,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8925000000000001,0.9981209048361934,0.0017233932818716128,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.895,0.9981279251170048,0.001708962737925643,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8975,0.9981279251170048,0.001708962737925643,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9,0.9981279251170048,0.001708962737925643,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9025,0.9982542901716069,0.0017603871619841114,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.905,0.9984399375975039,0.001910678426507942,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9075,0.998631825273011,0.0015290561498114003,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.91,0.9987519500780031,0.0013052418510672112,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9125,0.9987519500780031,0.0013052418510672112,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.915,0.9987519500780031,0.0013052418510672112,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9175,0.9987519500780031,0.0013052418510672112,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.92,0.9987769110764431,0.0012609319574855011,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9225,0.9988395085803432,0.0011542090641987613,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.925,0.9989021060842435,0.001055287733887897,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9275,0.9989647035881436,0.0009665662489738056,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.93,0.9990273010920436,0.0008910964599646728,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9325,0.9990639625585024,0.0008544813689627987,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.935,0.9990639625585024,0.0008544813689627987,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9375,0.9990639625585024,0.0008544813689627987,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9400000000000001,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9425,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9450000000000001,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9475,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9500000000000001,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9525,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9550000000000001,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9575,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.96,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9625,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.965,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9675,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.97,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9725,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.975,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9775,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.98,0.9993759750390016,0.0008544813689627986,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9825,0.9994356474258972,0.0007799380794648373,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.985,0.9997745709828394,0.0003128693382567382,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9875,0.9999980499219969,4.360506976406031e-06,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.99,1.0,0.0,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9925,1.0,0.0,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.995,1.0,0.0,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.9975,1.0,0.0,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,1.0,1.0,0.0,0.7121009326354362,0.009043241810796345,5
